article_idx,judul,url,entity_count,entities_json
367,"Keseimbangan Baru Ekonomi Dunia, Pasca-Tarif 2.0 Trump - Kompas.id",https://www.kompas.id/artikel/keseimbangan-baru-ekonomi-dunia-pasca-tarif-20-trump,16,"[{""word"": ""the national bureau of economic research obstfeld"", ""entity_group"": ""ORG"", ""score"": 0.9422}, {""word"": ""taylor"", ""entity_group"": ""PER"", ""score"": 0.3928}, {""word"": ""tiga tahun"", ""entity_group"": ""QTY"", ""score"": 0.8917}, {""word"": ""lpem"", ""entity_group"": ""ORG"", ""score"": 0.3735}, {""word"": ""dua"", ""entity_group"": ""CRD"", ""score"": 0.9438}, {""word"": ""pandemi"", ""entity_group"": ""EVT"", ""score"": 0.6006}, {""word"": ""flu spanyol"", ""entity_group"": ""EVT"", ""score"": 0.6865}, {""word"": ""global great depression"", ""entity_group"": ""EVT"", ""score"": 0.7637}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9926}, {""word"": ""serikat"", ""entity_group"": ""GPE"", ""score"": 0.5617}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9937}, {""word"": ""satu"", ""entity_group"": ""CRD"", ""score"": 0.8298}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.9897}, {""word"": ""dollar"", ""entity_group"": ""MON"", ""score"": 0.7902}, {""word"": ""persen"", ""entity_group"": ""PRC"", ""score"": 0.3084}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9839}]"
368,"Tarif Trump Tekan Bursa Saham Dunia, Terapkan Alokasi Investasi Ini! - Bareksa.com",https://www.bareksa.com/berita/reksa-dana/2025-04-07/tarif-trump-tekan-bursa-saham-dunia-terapkan-alokasi-investasi-ini,32,"[{""word"": ""smart investor"", ""entity_group"": ""ORG"", ""score"": 0.6612}, {""word"": ""saham reksadana"", ""entity_group"": ""PRD"", ""score"": 0.6364}, {""word"": ""saham reksadana saham"", ""entity_group"": ""PRD"", ""score"": 0.6849}, {""word"": ""bareksa com"", ""entity_group"": ""ORG"", ""score"": 0.6575}, {""word"": ""presiden as"", ""entity_group"": ""NOR"", ""score"": 0.8234}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.985}, {""word"": ""saham dunia"", ""entity_group"": ""PRD"", ""score"": 0.5112}, {""word"": ""jumat"", ""entity_group"": ""DAT"", ""score"": 0.5622}, {""word"": ""bei beli"", ""entity_group"": ""ORG"", ""score"": 0.5689}, {""word"": ""jeffrey hendrik"", ""entity_group"": ""PER"", ""score"": 0.9586}, {""word"": ""direktur pengembangan bursa efek indonesia bei"", ""entity_group"": ""ORG"", ""score"": 0.825}, {""word"": ""negara"", ""entity_group"": ""ORG"", ""score"": 0.51}, {""word"": ""asia"", ""entity_group"": ""GPE"", ""score"": 0.4777}, {""word"": ""eropa"", ""entity_group"": ""GPE"", ""score"": 0.7443}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9667}, {""word"": ""indeks nasdaq"", ""entity_group"": ""PRD"", ""score"": 0.9495}, {""word"": ""indeks dow"", ""entity_group"": ""PRD"", ""score"": 0.9263}, {""word"": ""trump"", ""entity_group"": ""PRD"", ""score"": 0.3905}, {""word"": ""saham"", ""entity_group"": ""PRD"", ""score"": 0.5353}, {""word"": ""canada"", ""entity_group"": ""ORG"", ""score"": 0.4228}, {""word"": ""polandia"", ""entity_group"": ""GPE"", ""score"": 0.4078}, {""word"": ""jerman"", ""entity_group"": ""GPE"", ""score"": 0.3984}, {""word"": ""swiss"", ""entity_group"": ""PRD"", ""score"": 0.4777}, {""word"": ""prancis"", ""entity_group"": ""GPE"", ""score"": 0.3281}, {""word"": ""shanghai"", ""entity_group"": ""ORG"", ""score"": 0.2972}, {""word"": ""shenzen"", ""entity_group"": ""ORG"", ""score"": 0.275}, {""word"": ""indeks"", ""entity_group"": ""PRD"", ""score"": 0.4765}, {""word"": ""lebaran"", ""entity_group"": ""PRD"", ""score"": 0.2529}, {""word"": ""jeffrey"", ""entity_group"": ""ORG"", ""score"": 0.6447}, {""word"": ""st"", ""entity_group"": ""ORG"", ""score"": 0.6389}, {""word"": ""analis"", ""entity_group"": ""ORG"", ""score"": 0.4001}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.3538}]"
369,Sri Mulyani Ambil Empat Langkah Strategis Hadapi Tarif Impor AS ke Indonesia - InfoPublik,https://infopublik.id/kategori/nasional-ekonomi-bisnis/913085/sri-mulyani-ambil-empat-langkah-strategis-hadapi-tarif-impor-as-ke-indonesia,20,"[{""word"": ""youtube"", ""entity_group"": ""PRD"", ""score"": 0.1954}, {""word"": ""kemenko"", ""entity_group"": ""NOR"", ""score"": 0.4405}, {""word"": ""perekonomian"", ""entity_group"": ""ORG"", ""score"": 0.4862}, {""word"": ""selasa april wib"", ""entity_group"": ""DAT"", ""score"": 0.9131}, {""word"": ""redaktur untung jakarta"", ""entity_group"": ""ORG"", ""score"": 0.4865}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9617}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9909}, {""word"": ""persen"", ""entity_group"": ""PRC"", ""score"": 0.3782}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.4294}, {""word"": ""menteri keuangan menkeu"", ""entity_group"": ""NOR"", ""score"": 0.9084}, {""word"": ""sri mulyani indrawati"", ""entity_group"": ""PER"", ""score"": 0.9939}, {""word"": ""empat"", ""entity_group"": ""CRD"", ""score"": 0.9182}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.6933}, {""word"": ""presiden republik indonesia"", ""entity_group"": ""NOR"", ""score"": 0.8479}, {""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.9833}, {""word"": ""menkeu"", ""entity_group"": ""NOR"", ""score"": 0.7622}, {""word"": ""cukai"", ""entity_group"": ""LAW"", ""score"": 0.284}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.3627}, {""word"": ""kedua"", ""entity_group"": ""ORD"", ""score"": 0.3552}, {""word"": ""ketiga"", ""entity_group"": ""ORD"", ""score"": 0.5688}]"
370,Besaran Tarif Impor Trump Negara-negara di ASEAN - Tempo.co,https://www.tempo.co/internasional/besaran-tarif-impor-trump-negara-negara-di-asean--1228257,22,"[{""word"": ""tempo co jakarta"", ""entity_group"": ""ORG"", ""score"": 0.6872}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9384}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9904}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9939}, {""word"": ""gedung putih"", ""entity_group"": ""ORG"", ""score"": 0.5354}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.7053}, {""word"": ""fact"", ""entity_group"": ""LAW"", ""score"": 0.2855}, {""word"": ""sheet gedung"", ""entity_group"": ""EVT"", ""score"": 0.572}, {""word"": ""putih"", ""entity_group"": ""PRD"", ""score"": 0.4371}, {""word"": ""april scroll"", ""entity_group"": ""DAT"", ""score"": 0.6646}, {""word"": ""pertama"", ""entity_group"": ""ORD"", ""score"": 0.9751}, {""word"": ""persen"", ""entity_group"": ""PRD"", ""score"": 0.3133}, {""word"": ""sabtu"", ""entity_group"": ""DAT"", ""score"": 0.9962}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.923}, {""word"": ""rabu"", ""entity_group"": ""DAT"", ""score"": 0.5067}, {""word"": ""april"", ""entity_group"": ""DAT"", ""score"": 0.8994}, {""word"": ""asean"", ""entity_group"": ""NOR"", ""score"": 0.3361}, {""word"": ""asean"", ""entity_group"": ""ORG"", ""score"": 0.4023}, {""word"": ""etanol"", ""entity_group"": ""PRD"", ""score"": 0.613}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9682}, {""word"": ""serikat"", ""entity_group"": ""GPE"", ""score"": 0.567}, {""word"": ""gov"", ""entity_group"": ""PRD"", ""score"": 0.2147}]"
371,"Kebijakan Tarif Trump Bawa 'Angin Segar' bagi Indonesia, Apa Saja? - MetroTVNews.com",https://www.metrotvnews.com/read/NA0CE7P9-kebijakan-tarif-trump-bawa-angin-segar-bagi-indonesia-apa-saja,15,"[{""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.9892}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9621}, {""word"": ""donald trumpyaitu"", ""entity_group"": ""PER"", ""score"": 0.9947}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9808}, {""word"": ""april"", ""entity_group"": ""DAT"", ""score"": 0.9751}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.6635}, {""word"": ""persen"", ""entity_group"": ""PRC"", ""score"": 0.3583}, {""word"": ""fakhrul"", ""entity_group"": ""PER"", ""score"": 0.9814}, {""word"": ""pemerintah ri"", ""entity_group"": ""NOR"", ""score"": 0.9252}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9901}, {""word"": ""kepala ekonom trimegah sekuritas indonesia"", ""entity_group"": ""ORG"", ""score"": 0.7968}, {""word"": ""fakhrul fulvian"", ""entity_group"": ""PER"", ""score"": 0.9765}, {""word"": ""minggu april"", ""entity_group"": ""DAT"", ""score"": 0.9114}, {""word"": ""rupiah"", ""entity_group"": ""MON"", ""score"": 0.3319}, {""word"": ""pemerintah"", ""entity_group"": ""NOR"", ""score"": 0.6411}]"
372,"Saham Bank BUMN Masih Lemah, Tarif Trump Bukan Pemicu Tunggal - Kompas.id",https://www.kompas.id/artikel/saham-bank-bumn-masih-lemah-tarif-trump-bukan-pemicu-tunggal,38,"[{""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.9588}, {""word"": ""kompas saham bank bank badan usaha milik negara"", ""entity_group"": ""ORG"", ""score"": 0.6481}, {""word"": ""indeks harga saham gabungan"", ""entity_group"": ""PRD"", ""score"": 0.8215}, {""word"": ""presiden"", ""entity_group"": ""NOR"", ""score"": 0.7552}, {""word"": ""amerika"", ""entity_group"": ""ORG"", ""score"": 0.3324}, {""word"": ""serikat"", ""entity_group"": ""NOR"", ""score"": 0.5181}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9739}, {""word"": ""harga"", ""entity_group"": ""PRD"", ""score"": 0.4808}, {""word"": ""ihsg"", ""entity_group"": ""ORG"", ""score"": 0.4044}, {""word"": ""rabu"", ""entity_group"": ""DAT"", ""score"": 0.9857}, {""word"": ""minus persen"", ""entity_group"": ""PRC"", ""score"": 0.7571}, {""word"": ""selasa"", ""entity_group"": ""DAT"", ""score"": 0.7556}, {""word"": ""panjang lebaran"", ""entity_group"": ""EVT"", ""score"": 0.5812}, {""word"": ""ihsg"", ""entity_group"": ""PRD"", ""score"": 0.414}, {""word"": ""persen"", ""entity_group"": ""PRC"", ""score"": 0.462}, {""word"": ""bursa efek indonesia"", ""entity_group"": ""ORG"", ""score"": 0.8788}, {""word"": ""toto pranoto"", ""entity_group"": ""PER"", ""score"": 0.9865}, {""word"": ""dosen fakultas ekonomi dan bisnis universitas indonesia"", ""entity_group"": ""ORG"", ""score"": 0.8267}, {""word"": ""presiden"", ""entity_group"": ""ORG"", ""score"": 0.4396}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9273}, {""word"": ""serikat"", ""entity_group"": ""ORG"", ""score"": 0.2464}, {""word"": ""donald"", ""entity_group"": ""PER"", ""score"": 0.3963}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.4145}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.8791}, {""word"": ""persen"", ""entity_group"": ""PRD"", ""score"": 0.5009}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9334}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.4632}, {""word"": ""eropa"", ""entity_group"": ""GPE"", ""score"": 0.7137}, {""word"": ""ucap"", ""entity_group"": ""ORG"", ""score"": 0.3336}, {""word"": ""toto"", ""entity_group"": ""ORG"", ""score"": 0.2611}, {""word"": ""bank"", ""entity_group"": ""ORG"", ""score"": 0.304}, {""word"": ""bumn"", ""entity_group"": ""ORG"", ""score"": 0.4562}, {""word"": ""pt"", ""entity_group"": ""ORG"", ""score"": 0.7887}, {""word"": ""persero"", ""entity_group"": ""ORG"", ""score"": 0.6657}, {""word"": ""rp"", ""entity_group"": ""ORG"", ""score"": 0.3633}, {""word"": ""rabu"", ""entity_group"": ""ORG"", ""score"": 0.448}, {""word"": ""bbri"", ""entity_group"": ""ORG"", ""score"": 0.4757}, {""word"": ""rp"", ""entity_group"": ""MON"", ""score"": 0.4906}]"
373,Industri RI Minta Perlindungan dari Kebijakan Tarif Trump | - Republika.id,https://www.republika.id/posts/57376/industri-ri-minta-perlindungan-dari-kebijakan-tarif-trump%C2%A0,22,"[{""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.9966}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.997}, {""word"": ""presiden as"", ""entity_group"": ""NOR"", ""score"": 0.9475}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9921}, {""word"": ""pemerintah"", ""entity_group"": ""NOR"", ""score"": 0.9353}, {""word"": ""asosiasi pertekstilan indonesia api"", ""entity_group"": ""ORG"", ""score"": 0.8487}, {""word"": ""asosiasi produsen serat dan benang filamen indonesia"", ""entity_group"": ""ORG"", ""score"": 0.8692}, {""word"": ""apsyfi"", ""entity_group"": ""ORG"", ""score"": 0.3422}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9573}, {""word"": ""ketua umum"", ""entity_group"": ""ORG"", ""score"": 0.6242}, {""word"": ""jemmy"", ""entity_group"": ""PER"", ""score"": 0.9894}, {""word"": ""kartiwa sastraatmadja"", ""entity_group"": ""PER"", ""score"": 0.9564}, {""word"": ""tpt"", ""entity_group"": ""PRD"", ""score"": 0.2075}, {""word"": ""cina"", ""entity_group"": ""GPE"", ""score"": 0.9916}, {""word"": ""india"", ""entity_group"": ""GPE"", ""score"": 0.7573}, {""word"": ""vietnam"", ""entity_group"": ""GPE"", ""score"": 0.5671}, {""word"": ""bangladesh"", ""entity_group"": ""GPE"", ""score"": 0.6653}, {""word"": ""myanmar"", ""entity_group"": ""GPE"", ""score"": 0.8898}, {""word"": ""kamboja"", ""entity_group"": ""GPE"", ""score"": 0.986}, {""word"": ""apsyfi"", ""entity_group"": ""NOR"", ""score"": 0.3624}, {""word"": ""negeri"", ""entity_group"": ""ORG"", ""score"": 0.4099}, {""word"": ""tkdn"", ""entity_group"": ""NOR"", ""score"": 0.3439}]"
374,Dampak Tarif Trump 2025 terhadap Ekonomi dan Pasar Modal Indonesia: Antisipasi Volatilitas dan Peluang Transformasi - Pasardana,https://pasardana.id/news/2025/4/7/dampak-tarif-trump-2025-terhadap-ekonomi-dan-pasar-modal-indonesia-antisipasi-volatilitas-dan-peluang-transformasi/,16,"[{""word"": ""pasardana id"", ""entity_group"": ""ORG"", ""score"": 0.6004}, {""word"": ""presiden amerika serikat"", ""entity_group"": ""NOR"", ""score"": 0.9571}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9915}, {""word"": ""rabu april"", ""entity_group"": ""DAT"", ""score"": 0.9658}, {""word"": ""eropa amerika latin"", ""entity_group"": ""GPE"", ""score"": 0.8639}, {""word"": ""asia"", ""entity_group"": ""GPE"", ""score"": 0.9923}, {""word"": ""india"", ""entity_group"": ""GPE"", ""score"": 0.9979}, {""word"": ""china thailand"", ""entity_group"": ""GPE"", ""score"": 0.8825}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9959}, {""word"": ""sabtu april"", ""entity_group"": ""DAT"", ""score"": 0.9666}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9941}, {""word"": ""pemerintah"", ""entity_group"": ""NOR"", ""score"": 0.9556}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9466}, {""word"": ""dua"", ""entity_group"": ""CRD"", ""score"": 0.622}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.9897}, {""word"": ""bank"", ""entity_group"": ""ORG"", ""score"": 0.4804}]"
375,Tarif Trump dan Bayang-bayang Tarif Smoot-Hawley yang Menyulitkan AS - Historia.ID,https://www.historia.id/article/tarif-trump-dan-bayang-bayang-tarif-smoot-hawley-yang-menyulitkan-as-6mgo3,7,"[{""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.6855}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9667}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9939}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.8934}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9877}, {""word"": ""firstyang"", ""entity_group"": ""EVT"", ""score"": 0.4524}, {""word"": ""historia id"", ""entity_group"": ""ORG"", ""score"": 0.6471}]"
376,"Awas Ancaman Petaka Besar Efek Tarif Trump, Hantam Balik AS-RI Bahaya - CNBC Indonesia",https://www.cnbcindonesia.com/news/20250409124802-4-624565/awas-ancaman-petaka-besar-efek-tarif-trump-hantam-balik-as-ri-bahaya,17,"[{""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.5271}, {""word"": ""cnbc indonesia"", ""entity_group"": ""ORG"", ""score"": 0.8154}, {""word"": ""rabu"", ""entity_group"": ""DAT"", ""score"": 0.9912}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9723}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.993}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9968}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.8573}, {""word"": ""bm"", ""entity_group"": ""LAW"", ""score"": 0.2385}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9952}, {""word"": ""ri"", ""entity_group"": ""GPE"", ""score"": 0.8762}, {""word"": ""sabtu april"", ""entity_group"": ""DAT"", ""score"": 0.8974}, {""word"": ""kepala ekonom permata bank"", ""entity_group"": ""ORG"", ""score"": 0.807}, {""word"": ""josua pardede"", ""entity_group"": ""PER"", ""score"": 0.9622}, {""word"": ""pertama"", ""entity_group"": ""ORD"", ""score"": 0.6039}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9901}, {""word"": ""vietnam"", ""entity_group"": ""GPE"", ""score"": 0.8728}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.9884}]"
377,"Tambang RI Tak Terkena Imbas Tarif Trump, Apa Iya? - CNBC Indonesia",https://www.cnbcindonesia.com/news/20250409180947-4-624690/tambang-ri-tak-terkena-imbas-tarif-trump-apa-iya,39,"[{""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.6513}, {""word"": ""cnbc indonesia"", ""entity_group"": ""ORG"", ""score"": 0.684}, {""word"": ""kementerian energi dan sumber"", ""entity_group"": ""NOR"", ""score"": 0.755}, {""word"": ""daya"", ""entity_group"": ""ORG"", ""score"": 0.5049}, {""word"": ""mineral"", ""entity_group"": ""NOR"", ""score"": 0.5784}, {""word"": ""esdm"", ""entity_group"": ""ORG"", ""score"": 0.6058}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9758}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9776}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9936}, {""word"": ""bara"", ""entity_group"": ""PRD"", ""score"": 0.433}, {""word"": ""direktur jenderal mineral dan batu bara minerba"", ""entity_group"": ""ORG"", ""score"": 0.8135}, {""word"": ""tri winarno"", ""entity_group"": ""PER"", ""score"": 0.9791}, {""word"": ""minerba"", ""entity_group"": ""ORG"", ""score"": 0.5499}, {""word"": ""negeri"", ""entity_group"": ""GPE"", ""score"": 0.7627}, {""word"": ""paman sam"", ""entity_group"": ""GPE"", ""score"": 0.5088}, {""word"": ""nikel"", ""entity_group"": ""PRD"", ""score"": 0.7497}, {""word"": ""sana"", ""entity_group"": ""GPE"", ""score"": 0.4311}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9957}, {""word"": ""tri"", ""entity_group"": ""PER"", ""score"": 0.9491}, {""word"": ""gedung"", ""entity_group"": ""LOC"", ""score"": 0.5408}, {""word"": ""kementerian esdm"", ""entity_group"": ""NOR"", ""score"": 0.6167}, {""word"": ""rabu"", ""entity_group"": ""DAT"", ""score"": 0.9466}, {""word"": ""ekonom center of reform on economics core"", ""entity_group"": ""ORG"", ""score"": 0.9206}, {""word"": ""muhammad ishak"", ""entity_group"": ""PER"", ""score"": 0.993}, {""word"": ""ri"", ""entity_group"": ""GPE"", ""score"": 0.8217}, {""word"": ""paman"", ""entity_group"": ""ORG"", ""score"": 0.3239}, {""word"": ""sam"", ""entity_group"": ""GPE"", ""score"": 0.4739}, {""word"": ""batu"", ""entity_group"": ""PRD"", ""score"": 0.3762}, {""word"": ""batu"", ""entity_group"": ""ORG"", ""score"": 0.2722}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.9933}, {""word"": ""india"", ""entity_group"": ""GPE"", ""score"": 0.9912}, {""word"": ""asia"", ""entity_group"": ""GPE"", ""score"": 0.9954}, {""word"": ""batu"", ""entity_group"": ""GPE"", ""score"": 0.2405}, {""word"": ""ishak"", ""entity_group"": ""ORG"", ""score"": 0.3443}, {""word"": ""cnbc"", ""entity_group"": ""ORG"", ""score"": 0.5344}, {""word"": ""selasa"", ""entity_group"": ""GPE"", ""score"": 0.4613}, {""word"": ""batu bara"", ""entity_group"": ""PRD"", ""score"": 0.3449}, {""word"": ""stainless"", ""entity_group"": ""ORG"", ""score"": 0.3722}, {""word"": ""is"", ""entity_group"": ""ORG"", ""score"": 0.2855}]"
378,Hitung-Hitungan JK Setelah Trump Naikan Tarif Buat RI - CNBC Indonesia,https://www.cnbcindonesia.com/news/20250405193650-4-623753/hitung-hitungan-jk-setelah-trump-naikan-tarif-buat-ri,25,"[{""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.7725}, {""word"": ""cnbc"", ""entity_group"": ""ORG"", ""score"": 0.4842}, {""word"": ""indonesia"", ""entity_group"": ""NOR"", ""score"": 0.4879}, {""word"": ""wakil presiden ri"", ""entity_group"": ""NOR"", ""score"": 0.9558}, {""word"": ""jusuf kalla"", ""entity_group"": ""PER"", ""score"": 0.9939}, {""word"": ""jk"", ""entity_group"": ""PER"", ""score"": 0.4213}, {""word"": ""presiden as"", ""entity_group"": ""NOR"", ""score"": 0.9743}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9902}, {""word"": ""trump"", ""entity_group"": ""PER"", ""score"": 0.9935}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9498}, {""word"": ""sepatu"", ""entity_group"": ""PRD"", ""score"": 0.6299}, {""word"": ""amerika serikat"", ""entity_group"": ""GPE"", ""score"": 0.9306}, {""word"": ""us us"", ""entity_group"": ""MON"", ""score"": 0.9528}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9936}, {""word"": ""us"", ""entity_group"": ""MON"", ""score"": 0.5633}, {""word"": ""sabtu"", ""entity_group"": ""DAT"", ""score"": 0.5561}, {""word"": ""amerika"", ""entity_group"": ""GPE"", ""score"": 0.9846}, {""word"": ""serikat"", ""entity_group"": ""GPE"", ""score"": 0.4973}, {""word"": ""jk"", ""entity_group"": ""ORG"", ""score"": 0.343}, {""word"": ""minyak"", ""entity_group"": ""PRD"", ""score"": 0.8543}, {""word"": ""palm"", ""entity_group"": ""PRD"", ""score"": 0.5695}, {""word"": ""cpo"", ""entity_group"": ""PER"", ""score"": 0.3549}, {""word"": ""sabun"", ""entity_group"": ""PRD"", ""score"": 0.9032}, {""word"": ""cpo"", ""entity_group"": ""PRD"", ""score"": 0.4527}, {""word"": ""mobil"", ""entity_group"": ""PRD"", ""score"": 0.9515}]"
379,"Bukan Pasar Utama, Tapi Begini Efek Tarif Trump ke Ekspor Batu Bara RI - CNBC Indonesia",https://www.cnbcindonesia.com/news/20250408153504-4-624311/bukan-pasar-utama-tapi-begini-efek-tarif-trump-ke-ekspor-batu-bara-ri,21,"[{""word"": ""jakarta"", ""entity_group"": ""GPE"", ""score"": 0.6722}, {""word"": ""cnbc indonesia"", ""entity_group"": ""ORG"", ""score"": 0.7898}, {""word"": ""ekonom center of reform on economics core"", ""entity_group"": ""ORG"", ""score"": 0.9093}, {""word"": ""muhammad ishak"", ""entity_group"": ""PER"", ""score"": 0.9813}, {""word"": ""presiden amerika serikat as"", ""entity_group"": ""NOR"", ""score"": 0.9448}, {""word"": ""donald trump"", ""entity_group"": ""PER"", ""score"": 0.9779}, {""word"": ""indonesia"", ""entity_group"": ""GPE"", ""score"": 0.9941}, {""word"": ""batu bara"", ""entity_group"": ""PRD"", ""score"": 0.5251}, {""word"": ""nikel"", ""entity_group"": ""PRD"", ""score"": 0.7591}, {""word"": ""ishak"", ""entity_group"": ""PER"", ""score"": 0.9312}, {""word"": ""ri"", ""entity_group"": ""GPE"", ""score"": 0.9414}, {""word"": ""as"", ""entity_group"": ""GPE"", ""score"": 0.9978}, {""word"": ""kedua"", ""entity_group"": ""CRD"", ""score"": 0.8098}, {""word"": ""china"", ""entity_group"": ""GPE"", ""score"": 0.9924}, {""word"": ""nikel olahan"", ""entity_group"": ""PRD"", ""score"": 0.8736}, {""word"": ""ev"", ""entity_group"": ""PER"", ""score"": 0.6579}, {""word"": ""selasa"", ""entity_group"": ""DAT"", ""score"": 0.4532}, {""word"": ""rupiah"", ""entity_group"": ""MON"", ""score"": 0.6399}, {""word"": ""dolar"", ""entity_group"": ""MON"", ""score"": 0.6808}, {""word"": ""eropa"", ""entity_group"": ""GPE"", ""score"": 0.7845}, {""word"": ""afrika"", ""entity_group"": ""GPE"", ""score"": 0.9635}]"
